"","KO","LocusTag","B1T24","B2T24","B3T24","B1T48","B2T48","B3T48","Level_1","Level_2","Level_3","KOID","GeneName","BacterialStrain","Locus"
"285","K00133","Coprococcus_catus_02838",76,86,93,34,11,213,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Coprococcus_catus","02838"
"286","K00133","Bacteroides_xylanisolvens_03749",11,20,50,18,45,81,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Bacteroides_xylanisolvens","03749"
"287","K00133","Eubacterium_siraeum_00600",1418,2109,443,1325,825,571,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Eubacterium_siraeum","00600"
"288","K00133","Faecalibacterium_prausnitzii_01172",261,320,958,2546,2078,1627,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Faecalibacterium_prausnitzii","01172"
"289","K00133","Lachnospiraceae_bacterium_7_1_58FAA_00273",30,34,50,1519,1144,244,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Lachnospiraceae_bacterium","7_1_58FAA_00273"
"290","K00133","Subdoligranulum_variabile_01620",40,67,128,215,178,342,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Subdoligranulum_variabile","01620"
"291","K00133","Bacteroides_ovatus_02793",61,71,282,148,189,305,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Bacteroides_ovatus","02793"
"292","K00133","Roseburia_intestinalis_00821",76,77,108,37,53,79,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00261 Monobactam biosynthesis [PATH:ko00261]","K00133"," asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","Roseburia_intestinalis","00821"
"293","K00134","Bacteroides_xylanisolvens_01066",183,546,2192,64,100,154,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Bacteroides_xylanisolvens","01066"
"294","K00134","Agathobacter_rectalis_01373",17414,24337,19699,1273,900,3457,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Agathobacter_rectalis","01373"
"295","K00134","Bacteroides_ovatus_02326",977,1607,6114,557,369,525,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Bacteroides_ovatus","02326"
"296","K00134","Roseburia_intestinalis_01356",110,145,477,183,319,395,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Roseburia_intestinalis","01356"
"297","K00134","Anaerobutyricum_soehngenii_00896",1414,2579,697,1397,1192,4444,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Anaerobutyricum_soehngenii","00896"
"298","K00134","Lachnospiraceae_bacterium_7_1_58FAA_05473",460,461,1236,1194,808,544,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Lachnospiraceae_bacterium","7_1_58FAA_05473"
"299","K00134","Eubacterium_siraeum_00742",11542,17307,3392,5032,1939,4007,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Eubacterium_siraeum","00742"
"300","K00134","Faecalibacterium_prausnitzii_02105",4654,8355,29768,46307,36999,51423,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Faecalibacterium_prausnitzii","02105"
"301","K00134","Coprococcus_catus_01833",878,1276,290,704,331,1922,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Coprococcus_catus","01833"
"302","K00134","Subdoligranulum_variabile_02757",1039,1145,4311,4738,4762,7305,"09160 Human Diseases","09164 Neurodegenerative disease","05010 Alzheimer disease [PATH:ko05010]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","Subdoligranulum_variabile","02757"
"303","K00145","Eubacterium_siraeum_00154",169,181,99,183,275,152,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Eubacterium_siraeum","00154"
"304","K00145","Faecalibacterium_prausnitzii_02521",182,238,973,1045,811,792,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Faecalibacterium_prausnitzii","02521"
"305","K00145","Anaerobutyricum_soehngenii_01795",20,35,16,11,25,39,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Anaerobutyricum_soehngenii","01795"
"306","K00145","Bacteroides_xylanisolvens_03632",24,45,106,62,152,134,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Bacteroides_xylanisolvens","03632"
"307","K00145","Coprococcus_catus_02534",44,36,12,25,13,134,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Coprococcus_catus","02534"
"308","K00145","Agathobacter_rectalis_01445",250,285,516,323,627,815,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Agathobacter_rectalis","01445"
"309","K00145","Subdoligranulum_variabile_00154",15,8,26,41,87,245,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Subdoligranulum_variabile","00154"
"310","K00145","Roseburia_intestinalis_01166",69,108,60,43,52,27,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Roseburia_intestinalis","01166"
"311","K00145","Lachnospiraceae_bacterium_7_1_58FAA_03550",4,15,19,65,86,90,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Lachnospiraceae_bacterium","7_1_58FAA_03550"
"312","K00145","Bacteroides_ovatus_02681",14,21,88,50,87,90,"09100 Metabolism","09105 Amino acid metabolism","00220 Arginine biosynthesis [PATH:ko00220]","K00145"," argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Bacteroides_ovatus","02681"
"313","K00147","Lachnospiraceae_bacterium_7_1_58FAA_01847",127,128,180,440,333,397,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Lachnospiraceae_bacterium","7_1_58FAA_01847"
"314","K00147","Subdoligranulum_variabile_02457",62,54,187,322,352,428,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Subdoligranulum_variabile","02457"
"315","K00147","Roseburia_intestinalis_03121",74,87,44,25,67,31,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Roseburia_intestinalis","03121"
"316","K00147","Agathobacter_rectalis_01485",379,461,535,308,747,890,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Agathobacter_rectalis","01485"
"317","K00147","Coprococcus_catus_01908",31,41,8,24,20,183,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Coprococcus_catus","01908"
"318","K00147","Faecalibacterium_prausnitzii_01523",215,233,689,849,794,760,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Faecalibacterium_prausnitzii","01523"
"319","K00147","Bacteroides_xylanisolvens_03691",119,219,328,155,279,348,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Bacteroides_xylanisolvens","03691"
"320","K00147","Anaerobutyricum_soehngenii_01137",33,44,8,40,40,96,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Anaerobutyricum_soehngenii","01137"
"321","K00147","Eubacterium_siraeum_01580",441,766,228,233,325,353,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Eubacterium_siraeum","01580"
"322","K00147","Bacteroides_ovatus_02733",36,34,103,96,117,173,"09100 Metabolism","09105 Amino acid metabolism","00330 Arginine and proline metabolism [PATH:ko00330]","K00147"," proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","Bacteroides_ovatus","02733"
"323","K00156","Bacteroides_xylanisolvens_00382",204,381,323,143,257,322,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00156"," poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]","Bacteroides_xylanisolvens","00382"
"324","K00156","Lachnospiraceae_bacterium_7_1_58FAA_00946",12,4,16,35,60,69,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00156"," poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]","Lachnospiraceae_bacterium","7_1_58FAA_00946"
"325","K00156","Bacteroides_ovatus_04605",650,1022,1617,520,571,749,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00156"," poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]","Bacteroides_ovatus","04605"
"326","K00169","Roseburia_intestinalis_02321",178,192,103,85,88,17,"09100 Metabolism","09111 Xenobiotics biodegradation and metabolism","00633 Nitrotoluene degradation [PATH:ko00633]","K00169"," porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]","Roseburia_intestinalis","02321"
"327","K00169","Coprococcus_catus_00389",11,4,3,165,107,76,"09100 Metabolism","09111 Xenobiotics biodegradation and metabolism","00633 Nitrotoluene degradation [PATH:ko00633]","K00169"," porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]","Coprococcus_catus","00389"
"328","K00169","Anaerobutyricum_soehngenii_02284",1,3,1,6,16,23,"09100 Metabolism","09111 Xenobiotics biodegradation and metabolism","00633 Nitrotoluene degradation [PATH:ko00633]","K00169"," porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]","Anaerobutyricum_soehngenii","02284"
"329","K00170","Anaerobutyricum_soehngenii_02285",4,11,2,4,23,22,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K00170"," porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]","Anaerobutyricum_soehngenii","02285"
"330","K00170","Coprococcus_catus_00388",8,7,2,123,92,71,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K00170"," porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]","Coprococcus_catus","00388"
"331","K00171","Coprococcus_catus_00390",5,0,0,36,32,23,"09100 Metabolism","09111 Xenobiotics biodegradation and metabolism","00633 Nitrotoluene degradation [PATH:ko00633]","K00171"," porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]","Coprococcus_catus","00390"
"332","K00172","Coprococcus_catus_00391",2,3,1,86,49,38,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00172"," porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","Coprococcus_catus","00391"
"333","K00172","Roseburia_intestinalis_02320",90,125,45,41,37,13,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00172"," porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","Roseburia_intestinalis","02320"
"334","K00174","Bacteroides_xylanisolvens_02037",28,56,207,39,57,48,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Bacteroides_xylanisolvens","02037"
"335","K00174","Bacteroides_ovatus_00120",183,348,698,274,291,482,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Bacteroides_ovatus","00120"
"336","K00174","Bacteroides_xylanisolvens_04516",251,535,1026,196,284,386,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Bacteroides_xylanisolvens","04516"
"337","K00174","Eubacterium_siraeum_00541",1642,2193,616,720,521,1036,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Eubacterium_siraeum","00541"
"338","K00174","Lachnospiraceae_bacterium_7_1_58FAA_01247",6,16,13,68,116,134,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Lachnospiraceae_bacterium","7_1_58FAA_01247"
"339","K00174","Bacteroides_ovatus_05075",173,364,1350,287,335,510,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Bacteroides_ovatus","05075"
"340","K00175","Lachnospiraceae_bacterium_7_1_58FAA_01246",13,11,11,55,64,89,"09100 Metabolism","09101 Carbohydrate metabolism","00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","K00175"," korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","Lachnospiraceae_bacterium","7_1_58FAA_01246"
"341","K00175","Bacteroides_xylanisolvens_04515",154,301,655,101,189,224,"09100 Metabolism","09101 Carbohydrate metabolism","00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","K00175"," korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","Bacteroides_xylanisolvens","04515"
"342","K00175","Bacteroides_ovatus_05077",133,210,957,193,201,333,"09100 Metabolism","09101 Carbohydrate metabolism","00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","K00175"," korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","Bacteroides_ovatus","05077"
"343","K00175","Bacteroides_ovatus_00121",67,108,280,106,123,161,"09100 Metabolism","09101 Carbohydrate metabolism","00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","K00175"," korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","Bacteroides_ovatus","00121"
"344","K00175","Eubacterium_siraeum_00540",999,1479,374,432,315,682,"09100 Metabolism","09101 Carbohydrate metabolism","00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","K00175"," korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","Eubacterium_siraeum","00540"
"345","K00176","Bacteroides_ovatus_05074",29,46,221,60,73,101,"09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00176"," korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]","Bacteroides_ovatus","05074"
"346","K00176","Eubacterium_siraeum_00542",285,414,120,131,107,230,"09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00176"," korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]","Eubacterium_siraeum","00542"
"347","K00176","Lachnospiraceae_bacterium_7_1_58FAA_01248",1,2,1,11,21,23,"09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00176"," korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]","Lachnospiraceae_bacterium","7_1_58FAA_01248"
"348","K00177","Bacteroides_ovatus_05078",114,209,708,162,279,339,"09100 Metabolism","09101 Carbohydrate metabolism","00020 Citrate cycle (TCA cycle) [PATH:ko00020]","K00177"," korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]","Bacteroides_ovatus","05078"
"349","K00177","Eubacterium_siraeum_00539",1005,1384,361,420,269,570,"09100 Metabolism","09101 Carbohydrate metabolism","00020 Citrate cycle (TCA cycle) [PATH:ko00020]","K00177"," korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]","Eubacterium_siraeum","00539"
"350","K00177","Lachnospiraceae_bacterium_7_1_58FAA_01245",6,12,7,34,57,39,"09100 Metabolism","09101 Carbohydrate metabolism","00020 Citrate cycle (TCA cycle) [PATH:ko00020]","K00177"," korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]","Lachnospiraceae_bacterium","7_1_58FAA_01245"
"351","K00179","Anaerobutyricum_soehngenii_01043",112,230,41,114,108,354,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00179"," iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]","Anaerobutyricum_soehngenii","01043"
